Galaxy,R_kpc,Vobs_kms,errV_kms,Vgas_kms,Vdisk_kms,Vbul_kms,Vbar_kms,gobs_km2s2_per_kpc,gbar_km2s2_per_kpc,log10_gobs,log10_gbar,is_outer
NGC7331,19.24,236.0,3.0,57.71,242.0,50.98,253.95551677409964,2894.802494802495,3352.048050935551,3.461618938238419,3.52531023552703,True
NGC7331,20.32,237.0,3.0,60.09,237.62,49.61,250.0704392766166,2764.222440944882,3077.5208956692913,3.441572988408326,3.488201010374454,True
NGC7331,21.41,238.0,3.0,61.78,231.06,48.33,244.01082127643437,2645.6795889771133,2781.003311536665,3.4225372468185857,3.444201506009519,True
NGC7331,22.49,240.0,3.0,63.67,224.49,47.15,238.06039464808086,2561.1382836816365,2519.908915073366,3.40843302798758,3.401384843005377,True
NGC7331,23.48,238.0,3.0,64.56,219.56,46.15,233.46179494726755,2412.4361158432707,2321.312167802385,3.382455821537447,3.3657335478827806,True
NGC7331,24.57,237.0,3.0,62.97,214.35,45.11,227.91677318705615,2286.0805860805863,2114.2065730565732,3.3590915355401267,3.325147418711999,True
NGC7331,25.65,236.0,3.0,61.48,209.72,44.15,222.9607393690647,2171.3840155945422,1938.0698362573098,3.336736636492378,3.2873694223301926,True
NGC7331,26.74,238.0,3.0,60.79,205.21,43.24,218.34895419946486,2118.3246073298433,1782.9568362004488,3.3259925111870583,3.251140829419398,True
NGC7331,27.82,239.0,3.0,59.4,200.95,42.4,213.79200756810343,2053.235082674335,1642.9555176132278,3.3124386762402476,3.2156258052386923,True
NGC7331,28.91,239.0,3.0,57.31,196.85,41.59,209.1986775770822,1975.8215150466967,1513.8044517468004,3.2957477102256174,3.180069778062156,True
NGC7331,29.89,241.0,4.0,55.13,193.34,40.9,205.16452544238734,1943.1582469053194,1408.2463198394112,3.288508170110456,3.1486786249700374,True
NGC7331,30.98,236.0,4.0,52.84,189.65,40.18,200.93188024800844,1797.8050355067785,1303.2156391220144,3.254742592517026,3.115016283043577,True
NGC7331,32.06,236.0,5.0,51.55,186.2,39.49,197.19863741922762,1737.2426699937616,1212.9539176543979,3.239860487922087,3.083844301535514,True
NGC7331,33.15,239.0,5.0,51.35,182.89,38.84,193.8920323272723,1723.107088989442,1134.0609411764706,3.2363122691554835,3.0546363929215565,True
NGC7331,34.23,237.0,5.0,50.86,179.88,38.22,190.79916771306944,1640.9290096406662,1063.5209582237803,3.2150897928823308,3.026746052726057,True
NGC7331,35.32,241.0,7.0,49.27,177.27,37.63,187.79830324047128,1644.422423556059,998.5334852774635,3.2160133902442056,2.9993626332802195,True
NGC7331,36.31,238.0,9.0,47.97,173.78,37.11,184.05912473985092,1560.011016248967,933.014635086753,3.1931276652001315,2.9698884560590075,True
NGC7793,0.11,9.1,8.5,0.65,27.23,0.0,27.237756882680337,752.8181818181818,6744.503636363636,2.876690099483962,3.828949993159815,False
NGC7793,0.14,17.6,7.4,0.65,29.91,0.0,29.917062021528785,2212.571428571429,6393.075714285714,3.3448972999500617,3.8057098478879188,False
NGC7793,0.17,19.3,7.4,0.65,32.32,0.0,32.32653553970793,2191.1176470588234,6147.087647058823,3.3406656966372736,3.788669405468772,False
NGC7793,0.21,24.8,6.4,0.65,35.62,0.0,35.62593016329538,2928.761904761905,6043.842380952379,3.4666840669185133,3.781313129728004,False
NGC7793,0.24,30.0,7.2,0.74,37.98,0.0,37.98720837334589,3750.0,6012.616666666666,3.574031267727719,3.7790635163586836,False
NGC7793,0.28,35.0,7.3,0.9,40.67,0.0,40.67995698129486,4375.0,5910.210357142857,3.640978057358332,3.771602938634311,False
NGC7793,0.32,38.3,7.6,1.05,43.2,0.0,43.212758532637096,4584.031249999999,5835.445312500001,3.6612475696173394,3.7660740033774593,False
NGC7793,0.35,42.7,8.8,1.21,45.04,0.0,45.056250398807045,5209.400000000001,5800.187714285715,3.716787705699772,3.763442049073154,False
NGC7793,0.39,47.0,5.3,1.36,47.33,0.0,47.3495353725884,5664.1025641025635,5748.66282051282,3.7531311088449355,3.759566836479497,False
NGC7793,0.42,49.8,5.6,1.52,48.89,0.0,48.91362284681028,5904.857142857142,5696.529761904762,3.7712093951215344,3.7556103707224726,False
NGC7793,0.46,52.2,6.2,1.67,51.0,0.0,51.02733483144108,5923.565217391304,5660.410652173913,3.7725831743229503,3.7528479395811503,False
NGC7793,0.49,53.4,6.3,1.83,52.6,0.0,52.63182402311362,5819.510204081633,5653.283469387756,3.764886434028599,3.7523007625880758,False
NGC7793,0.53,54.6,5.9,1.99,54.8,0.0,54.83612039522854,5624.830188679246,5673.585094339621,3.7501094158086854,3.753857572942511,False
NGC7793,0.56,55.5,6.9,2.12,56.23,0.0,56.269950239892694,5500.446428571428,5654.1201785714275,3.740397939239152,3.7523650351997917,False
NGC7793,0.6,55.9,7.5,2.23,57.57,0.0,57.61317384071112,5208.016666666666,5532.129666666668,3.716672365389203,3.7428923509126624,False
NGC7793,0.63,58.3,7.4,2.35,58.53,0.0,58.57715766405878,5395.063492063492,5446.481587301588,3.7319965600644465,3.7361160397693935,False
NGC7793,0.66,59.3,6.3,2.47,59.59,0.0,59.64116866728887,5328.015151515151,5389.4984848484855,3.7265654511866564,3.731548354166995,False
NGC7793,0.7,59.5,6.7,2.59,61.08,0.0,61.13488774832256,5057.5,5339.249285714286,3.703935891442842,3.727480198228713,False
NGC7793,0.87,59.1,5.1,3.18,66.09,0.0,66.16646053704248,4014.7241379310344,5032.184482758621,3.6036557091438923,3.7017565542129356,False
NGC7793,1.05,62.6,5.5,3.96,69.65,0.0,69.76248347070222,3732.152380952381,4635.051523809524,3.5719593673509213,3.666054566178853,False
NGC7793,1.22,65.6,4.8,5.5,72.34,0.0,72.54878083055566,3527.344262295082,4314.20131147541,3.5474478480765725,3.634900406511326,False
NGC7793,1.4,70.7,4.6,7.05,75.45,0.0,75.77865794536085,3570.350000000001,4101.717857142858,3.552710791915561,3.6129657834579496,False
NGC7793,1.57,73.9,4.0,8.58,78.94,0.0,79.40491168687237,3478.47770700637,4016.0127388535025,3.541389224380418,3.603795081727851,False
NGC7793,1.75,78.5,4.2,10.09,82.71,0.0,83.32317924803397,3521.285714285714,3967.2869714285707,3.5467012648042107,3.598493616052739,False
NGC7793,1.92,82.4,4.6,11.55,87.55,0.0,88.30857829225879,3536.333333333334,4061.6692708333335,3.548553194690682,3.6087045572520084,False
NGC7793,2.1,87.1,4.9,13.06,92.38,0.0,93.2985959165517,3612.57619047619,4145.060952380952,3.5578170152814073,3.6175309211560336,False
NGC7793,2.27,89.6,5.4,14.78,95.96,0.0,97.09155473057375,3536.6343612334795,4152.762114537444,3.5485901621311275,3.6183370538397814,False
NGC7793,2.45,94.9,5.7,16.4,96.45,0.0,97.83436257266666,3675.9224489795915,3906.7602040816323,3.5653663404900526,3.591816755161265,False
NGC7793,2.62,98.1,5.0,18.13,95.98,0.0,97.67731210470527,3673.133587786259,3641.5485877862598,3.5650367234401514,3.5612861089536656,False
NGC7793,2.79,99.3,5.7,20.29,96.23,0.0,98.34580316414117,3534.2258064516127,3466.6297491039427,3.5482942937171646,3.5399074596235947,False
NGC7793,2.97,98.6,7.2,22.34,96.64,0.0,99.18853361150168,3273.387205387205,3312.580875420875,3.51499738056521,3.520166490211351,False
NGC7793,3.16,101.0,8.7,24.5,96.45,0.0,99.51307703010696,3228.164556962025,3133.8140822784812,3.5089556649468814,3.496073227794476,True
NGC7793,3.33,103.0,9.4,26.22,95.51,0.0,99.04366966141754,3185.8858858858857,2945.840390390391,3.5032302159040247,3.4692092124826686,True
NGC7793,3.51,107.0,9.1,27.95,94.38,0.0,98.4316356665884,3261.823361823362,2760.338148148148,3.513460438904595,3.440962287456282,True
NGC7793,3.68,114.0,7.4,29.68,93.3,0.0,97.90706001101248,3531.5217391304345,2604.8348913043474,3.5479618839994274,3.4157802005461226,True
NGC7793,3.85,112.0,8.1,29.78,92.28,0.0,96.966214734824,3258.181818181818,2442.1939740259745,3.5129753158318624,3.3877801553105518,True
NGC7793,4.03,114.0,7.6,30.0,91.15,0.0,95.96000468945383,3224.8138957816377,2284.9435483870966,3.508504656531836,3.35887547489741,True
NGC7793,4.2,116.0,7.2,30.11,89.82,0.0,94.73248914707139,3203.809523809524,2136.7248809523808,3.5056666880559364,3.329748607154217,True
NGC7793,4.38,114.0,7.8,30.65,88.18,0.0,93.35488685655402,2967.123287671233,1989.7568264840186,3.4723355921688457,3.2988000033598337,True
NGC7793,4.73,114.0,11.4,31.83,85.52,0.0,91.25140711243854,2747.5687103594078,1760.4269133192386,3.4389485619351334,3.2456179994141348,True
NGC7793,5.25,109.0,9.9,33.35,82.4,0.0,88.89309590738755,2263.0476190476193,1505.139523809524,3.3546936924752906,3.1775767601371614,True
NGC7793,5.78,107.0,12.6,34.64,77.56,0.0,84.94400037671878,1980.795847750865,1248.3534948096885,3.2968397169498904,3.096337581425746,True
NGC7793,6.3,105.0,12.5,34.75,74.17,0.0,81.90696795755535,1750.0,1064.8811746031747,3.2430380486862944,3.0273011494712416,True
NGC7793,6.82,101.0,5.2,33.99,71.94,0.0,79.56559369476231,1495.7478005865103,928.2527419354838,3.174858372908806,2.9676662407483896,True
NGC7793,7.35,94.5,4.6,32.7,69.09,0.0,76.43767461141135,1215.0,794.9276326530613,3.084576277934331,2.900327593851462,True
NGC7793,7.87,90.8,6.1,30.97,66.92,0.0,73.73891306494828,1047.6035578144854,690.905628970775,3.0201969646831057,2.8394187309976697,True
NGC7814,0.63,265.0,15.0,-0.69,39.69,345.22,347.4947778024873,111468.25396825396,191670.82634920639,5.047151198420034,5.282556015226858,False
NGC7814,1.72,250.0,15.0,-2.33,81.63,298.99,309.9417782423015,36337.20930232558,55851.10808139536,4.560351570436526,4.747031793903941,False
NGC7814,2.79,233.0,7.29,-3.94,104.82,255.24,275.9532815532368,19458.4229390681,27293.98336917563,4.28910763877844,4.4360669225885,False
NGC7814,3.91,230.0,6.45,-5.06,118.95,225.3,254.82306822577897,13529.411764705881,16607.3647314578,4.131278914639319,4.2203007237587356,False
NGC7814,5.03,228.0,5.37,-3.48,122.96,203.41,237.71180050641155,10334.791252485089,11233.976163021867,4.01430170894498,4.050533498026945,False
NGC7814,6.14,228.0,5.16,1.4,120.03,186.27,221.59800044224227,8466.449511400651,7997.666742671011,3.9277013228597397,3.9029633034191047,False
NGC7814,7.26,227.0,5.94,-1.38,115.88,172.25,207.60573522906344,7097.658402203857,5936.658581267217,3.851115093686152,3.773542073259007,True
NGC7814,8.37,226.0,3.0,5.96,113.5,160.83,196.93669160418025,6102.270011947432,4633.69898446834,3.785491420301542,3.6659278176217356,True
NGC7814,9.5,223.0,3.92,11.22,109.97,151.12,187.23392774815147,5234.631578947368,3690.1624947368423,3.7188861208074737,3.5670454905530313,True
NGC7814,10.65,219.0,2.9,16.09,105.99,142.79,178.55461993462953,4503.380281690141,2993.5917652582157,3.65353862190548,3.4761925755047334,True
NGC7814,11.74,216.0,2.55,18.57,102.02,136.04,171.0549820964008,3974.105621805792,2492.317453151618,3.599239405390266,3.39660335876214,True
NGC7814,12.82,214.0,2.55,19.07,97.84,130.19,163.9687976415025,3572.2308892355695,2097.1736817472697,3.552939521515583,3.3216343989445787,True
NGC7814,14.01,214.0,3.07,17.78,93.27,124.54,156.60661831480814,3268.807994289793,1750.5805067808708,3.514389411412607,3.2431820881640108,True
NGC7814,15.09,214.0,3.61,20.16,89.43,120.01,151.01837835177545,3034.857521537442,1511.3684956925117,3.482138306922792,3.1793703651561387,True
NGC7814,16.18,214.0,4.46,23.24,85.93,115.89,146.13197665124494,2830.4079110012362,1319.8117799752781,3.451849029422128,3.1205120003372335,True
NGC7814,17.36,214.0,5.07,23.44,82.48,111.88,140.95927922630705,2638.0184331797236,1144.5575115207373,3.4212778258579086,3.058637619910145,True
NGC7814,18.44,214.0,4.78,23.34,79.67,108.55,136.65711470684576,2483.51409978308,1012.7530911062906,3.395066629980771,3.00550357740325,True
NGC7814,19.53,214.0,4.87,22.64,77.35,105.49,132.75440557661352,2344.905273937532,902.3928417818739,3.370125303410527,2.9553956416182534,True
UGC00128,1.25,34.1,18.8,1.71,29.4,0.0,29.44968760445516,930.2480000000002,693.8272799999999,2.9685987449769393,2.841251371494152,False
UGC00128,3.75,78.4,6.54,4.27,49.15,0.0,49.3351335257137,1639.082666666667,649.0547733333333,3.214600857641158,2.8122813481912425,False
UGC00128,6.25,96.9,2.44,7.23,50.52,0.0,51.03472641251249,1502.3376,416.72692800000004,3.1767675367574553,2.6198515645416505,False
UGC00128,8.76,108.0,1.26,11.57,51.47,0.0,52.7543912864133,1331.5068493150686,317.6970091324201,3.1243434048058187,2.502013126305271,False
UGC00128,11.25,113.0,1.0,13.37,53.63,0.0,55.271455562523414,1135.0222222222221,271.54967111111114,3.055004364519458,2.433849281130797,False
UGC00128,13.74,114.0,0.86,16.66,57.25,0.0,59.62481111081192,945.8515283842795,258.7422197962154,2.9758229699494136,2.4128672997195757,False
UGC00128,16.22,121.0,0.68,23.15,57.75,0.0,62.2172403759601,902.6510480887794,238.655055487053,2.955519890757763,2.377770638563464,True
UGC00128,18.71,126.0,0.55,30.33,55.23,0.0,63.01001348992079,848.5301977552111,212.1999893105291,2.928667302735116,2.3267453576879498,True
UGC00128,21.3,128.0,0.63,35.52,52.6,0.0,63.46991728370221,769.2018779342723,189.12818779342723,2.886040335856999,2.276756261213278,True
UGC00128,23.79,129.0,0.61,39.51,50.52,0.0,64.13509569650614,699.4955863808323,172.90081967213118,2.844784978561232,2.237797052141706,True
UGC00128,26.28,129.0,0.65,42.0,47.75,0.0,63.592943790958444,633.2191780821918,153.88365677321156,2.801554059710755,2.187192497998424,True
UGC00128,28.77,131.0,0.73,44.9,45.88,0.0,64.19489387794016,596.4893986791797,143.23894334376084,2.7756027294212027,2.156061108614184,True
UGC00128,31.25,131.0,0.83,45.1,43.92,0.0,62.95217549854811,549.152,126.81524480000002,2.7396925696314347,2.1031714643860435,True
UGC00128,33.74,131.0,0.75,43.0,42.1,0.0,60.178152181668054,508.6247777119146,107.33283935981031,2.706397513058422,2.0307326182450915,True
UGC00128,36.23,127.0,1.24,42.3,40.43,0.0,58.51388638605369,445.18354954457635,94.50386144079492,2.648539107877377,1.975449554204159,True
UGC00128,38.82,126.0,1.4,42.4,38.83,0.0,57.493729223281385,408.9644513137558,85.15015198351365,2.611685559182782,1.9301854274664696,True
UGC00128,41.31,130.0,1.62,41.7,37.43,0.0,56.034765101675944,409.1019123698862,76.00810699588477,2.611831509637087,1.880859916436134,True
UGC00128,43.8,132.0,2.01,40.21,36.18,0.0,54.09100202436631,397.8082191780822,66.79992009132421,2.5996737519076003,1.8247759429558195,True
UGC00128,46.28,134.0,2.1,38.81,35.02,0.0,52.27443447805055,387.98617113223855,59.04530034572169,2.588816246449903,1.7711853360707048,True
UGC00128,48.77,129.0,2.66,37.11,33.97,0.0,50.31016795837597,341.2138609801107,51.8989747795776,2.5330266650069317,1.715158778812429,True
UGC00128,51.26,132.0,4.67,35.72,33.04,0.0,48.65757906020397,339.9141630901288,46.18728053062817,2.5313692605634746,1.6645223920947638,True
UGC00128,53.75,125.0,5.95,34.72,32.1,0.0,47.28518161115594,290.69767441860466,41.59792372093023,2.46344155742847,1.6190716542073622,True
UGC00191,0.62,29.9,1.42,1.81,21.8,0.0,21.87501085714016,1441.9516129032256,771.8001612903225,3.1589506871506052,2.8875048649939807,False
UGC00191,0.87,34.4,2.31,2.95,28.35,0.0,28.50307001008839,1360.183908045977,933.8218390804599,3.1335976325244417,2.9702640264605247,False
UGC00191,1.12,46.3,2.05,4.13,31.91,0.0,32.17615576789745,1914.008928571428,924.3794642857142,3.2819439593657247,2.9658502887689266,False
UGC00191,1.37,49.8,1.87,5.34,34.28,0.0,34.693428772607646,1810.2481751824812,878.5649635036496,3.257738118363028,2.943773879944063,False
UGC00191,1.62,57.6,2.76,6.6,35.59,0.0,36.196796819608224,2048.0,808.7704320987656,3.3113299523037933,2.9078252654673715,False
UGC00191,2.3,71.3,7.5,10.14,39.66,0.0,40.93574477153188,2210.3,728.5805217391304,3.3444512236861383,2.8624775564004215,False
UGC00191,4.97,76.65,1.09,23.98,41.54,0.0,47.96469534980911,1182.1373239436623,462.8997987927566,3.072667929647456,2.665486992009394,True
UGC00191,7.45,81.0,0.63,33.08,37.03,0.0,49.6538749746684,880.6711409395973,330.9405771812081,2.9448137650090067,2.5197500200020615,True
UGC00191,9.98,83.85,1.04,33.72,31.94,0.0,46.44568871273199,704.4912324649298,216.15250501002006,2.847875592596838,2.3347602729750365,True
UGC00634,4.51,69.75,4.15,19.36,43.61,0.0,47.714166659389534,1078.7278270509978,504.7986031042128,3.03291188201331,2.703118144443345,False
UGC00634,9.01,97.7,1.63,33.73,40.02,0.0,52.33844953760094,1059.410654827969,304.030332963374,3.0250643364584833,2.4829169151266397,True
UGC00634,13.51,108.0,0.99,39.28,33.41,0.0,51.56691284147229,863.3604737231681,196.82801628423388,2.936192161951869,2.2940869154960533,True
UGC00634,18.01,107.5,2.32,36.27,28.28,0.0,45.99207866578766,641.657412548584,117.44982232093282,2.807303215683715,2.0698523641098205,True
UGC00731,0.91,29.6,2.38,0.8,7.82,0.0,7.8608142071925355,962.8131868131869,67.90373626373626,2.9835420297967836,1.8318936711005547,False
UGC00731,1.81,44.6,2.4,5.58,11.42,0.0,12.710342245588826,1098.9834254143645,89.25569060773482,3.0409911425550993,1.950635914652608,False
UGC00731,2.73,50.4,2.86,7.79,12.3,0.0,14.559330341743058,930.4615384615385,77.64619047619048,2.9686984258502944,1.8901201529717966,False
UGC00731,3.64,56.8,3.43,14.0,13.66,0.0,19.560051124677564,886.3296703296702,105.1086813186813,2.9475952877729816,2.0216385875134484,False
UGC00731,4.55,60.7,2.98,16.12,14.46,0.0,21.655161047657902,809.778021978022,103.06505494505497,2.9083659854934027,2.013111439123566,False
UGC00731,5.45,64.7,2.46,18.25,14.91,0.0,23.56630221311778,768.0899082568808,101.90286238532109,2.885412059060758,2.008186383228121,False
UGC00731,6.36,68.0,2.38,23.38,14.47,0.0,27.495550549134308,727.0440251572327,118.8687578616352,2.861560709764059,2.075067724499202,True
UGC00731,7.28,71.5,2.52,30.0,14.77,0.0,33.43879333947324,702.2321428571429,153.59243131868132,2.846480704289124,2.186369815190809,True
UGC00731,8.19,73.4,2.68,33.62,14.75,0.0,36.71330685187593,657.8217338217339,164.57471306471305,2.8181082180717225,2.2163631065742613,True
UGC00731,9.09,74.0,2.83,34.88,13.66,0.0,37.45944473694185,602.4202420242025,154.36853685368538,2.779899556239985,2.1885587878180592,True
UGC00731,10.0,73.8,3.22,36.0,13.17,0.0,38.33339144923131,544.644,146.94489000000002,2.736112723646083,2.167154488105881,True
UGC00731,10.91,73.9,3.42,35.75,12.83,0.0,37.98251439807533,500.5692025664529,132.23385884509622,2.6994641262013097,2.121342671691508,True
UGC00891,1.48,24.35,2.92,9.7,18.56,0.0,20.941910132554764,400.62331081081084,296.3267567567567,2.602736215706349,2.471770867771548,False
UGC00891,2.97,43.55,1.4,18.44,19.59,0.0,26.903562961065212,638.5867003367002,243.70427609427608,2.8052198693701516,2.3868631494877843,False
UGC00891,4.45,54.15,0.67,22.96,18.92,0.0,29.751100819969672,658.9264044943819,198.90516853932587,2.8188369109417466,2.298646068388109,True
UGC00891,5.94,60.15,0.48,21.83,18.18,0.0,28.408824333294753,609.0946969696969,135.8689057239057,2.7846848183705335,2.1331200776475363,True
UGC00891,7.39,63.75,0.95,21.02,16.53,0.0,26.741004094835333,549.940798376184,96.76336941813263,2.74031593981716,1.9857109826148591,True
UGC01230,0.78,19.8,10.7,2.9,21.08,0.0,21.27854318321628,502.61538461538464,580.4825641025641,2.701235777832582,2.7637891794100504,False
UGC01230,2.35,55.4,10.7,8.06,40.8,0.0,41.58850321903879,1306.0255319148935,736.0015319148936,3.115951667185123,2.8668787182797444,False
UGC01230,3.91,88.5,10.7,12.62,45.89,0.0,47.59366029210193,2003.1329923273656,579.3239130434782,3.301709783999784,2.7629214554600194,False
UGC01230,5.48,105.0,10.7,16.73,51.07,0.0,53.7404670616101,2011.861313868613,527.014197080292,3.303598039655507,2.721822314701315,False
UGC01230,7.03,106.0,10.7,20.63,52.93,0.0,56.808289888008424,1598.2930298719773,459.0585775248933,3.2036564055097165,2.661868106610561,False
UGC01230,8.6,103.0,10.7,24.32,52.95,0.0,58.26804355733939,1233.6046511627908,394.7866162790698,3.0911759981667766,2.596362421164086,False
